"","water_year","month","SubRegion","month_BPUE","Season"
"2755",1988,11,"Victoria Canal",364.92086,"Fall"
"2756",1988,11,"West Suisun Bay",248.467547343204,"Fall"
"2757",1989,3,"Confluence",801.35265172625,"Spring"
"2758",1989,3,"Disappointment Slough",1951.48,"Spring"
"2759",1989,3,"Franks Tract",312.03275,"Spring"
"2760",1989,3,"Grizzly Bay",943.213704723145,"Spring"
"2761",1989,3,"Holland Cut",284.34395,"Spring"
"2762",1989,3,"Honker Bay",639.104186287753,"Spring"
"2763",1989,3,"Lower Mokelumne River",1082.95212,"Spring"
"2764",1989,3,"Lower Sacramento River",378.685961317502,"Spring"
"2765",1989,3,"Lower San Joaquin River",956.342338769559,"Spring"
"2766",1989,3,"Mid Suisun Bay",895.181194904835,"Spring"
"2767",1989,3,"Middle Sacramento River",1037.272,"Spring"
"2768",1989,3,"Mildred Island",925.77372,"Spring"
"2769",1989,3,"Sacramento River near Rio Vista",369.490444516059,"Spring"
"2770",1989,3,"San Joaquin River at Prisoners Pt",541.585920721398,"Spring"
"2771",1989,3,"San Joaquin River at Twitchell Island",491.94829501361,"Spring"
"2772",1989,3,"San Joaquin River near Stockton",25311.7552065773,"Spring"
"2773",1989,3,"Suisun Marsh",8386.57767810194,"Spring"
"2774",1989,3,"Victoria Canal",457.58314,"Spring"
"2775",1989,3,"West Suisun Bay",2047.09827674984,"Spring"
"2776",1989,4,"Confluence",2291.03462151016,"Spring"
"2777",1989,4,"Disappointment Slough",9549.28416548012,"Spring"
"2778",1989,4,"Franks Tract",370.018195639376,"Spring"
"2779",1989,4,"Grizzly Bay",2011.38910900964,"Spring"
"2780",1989,4,"Holland Cut",783.825816318042,"Spring"
"2781",1989,4,"Honker Bay",1786.72844758981,"Spring"
"2782",1989,4,"Lower Mokelumne River",1436.1880725,"Spring"
"2783",1989,4,"Lower Sacramento River",1292.30450645978,"Spring"
"2784",1989,4,"Lower San Joaquin River",889.056232747242,"Spring"
"2785",1989,4,"Mid Suisun Bay",4434.84988657796,"Spring"
"2786",1989,4,"Middle Sacramento River",422.3845,"Spring"
"2787",1989,4,"Mildred Island",2910.68508,"Spring"
"2788",1989,4,"Sacramento River near Rio Vista",738.963076040194,"Spring"
"2789",1989,4,"San Joaquin River at Prisoners Pt",760.43941946843,"Spring"
"2790",1989,4,"San Joaquin River at Twitchell Island",557.453457031991,"Spring"
"2791",1989,4,"San Joaquin River near Stockton",11186.5425041157,"Spring"
"2792",1989,4,"Suisun Marsh",27867.9464724213,"Spring"
"2793",1989,4,"Victoria Canal",2198.43328373127,"Spring"
"2794",1989,4,"West Suisun Bay",6961.21410942475,"Spring"
"2795",1989,5,"Confluence",2616.62385605905,"Spring"
"2796",1989,5,"Disappointment Slough",70735.0468376743,"Spring"
"2797",1989,5,"Franks Tract",4142.73580693942,"Spring"
"2798",1989,5,"Holland Cut",4606.30045437767,"Spring"
"2799",1989,5,"Honker Bay",2921.28086645867,"Spring"
"2800",1989,5,"Lower Mokelumne River",1415.2375075,"Spring"
"2801",1989,5,"Lower Sacramento River",3586.67246764357,"Spring"
"2802",1989,5,"Lower San Joaquin River",3629.23241811979,"Spring"
"2803",1989,5,"Mid Suisun Bay",3530.23065329529,"Spring"
"2804",1989,5,"Middle Sacramento River",328.92054,"Spring"
"2805",1989,5,"Mildred Island",15642.5263818912,"Spring"
"2806",1989,5,"Sacramento River near Rio Vista",7679.71872861451,"Spring"
"2807",1989,5,"San Joaquin River at Prisoners Pt",10714.6850460907,"Spring"
"2808",1989,5,"San Joaquin River at Twitchell Island",4122.03514161921,"Spring"
"2809",1989,5,"San Joaquin River near Stockton",34213.526380606,"Spring"
"2810",1989,5,"Suisun Marsh",3396.50692258398,"Spring"
"2811",1989,5,"Victoria Canal",21126.0639627652,"Spring"
"2812",1989,5,"West Suisun Bay",3612.15426144784,"Spring"
"2813",1989,6,"Confluence",5240.9569112572,"Summer"
"2814",1989,6,"Disappointment Slough",39698.7538981913,"Summer"
"2815",1989,6,"Franks Tract",13988.9996103087,"Summer"
"2816",1989,6,"Grizzly Bay",1705.73593800977,"Summer"
"2817",1989,6,"Holland Cut",7180.45937011573,"Summer"
"2818",1989,6,"Honker Bay",3896.13243698241,"Summer"
"2819",1989,6,"Lower Mokelumne River",595.302228356293,"Summer"
"2820",1989,6,"Lower Sacramento River",13774.8039576333,"Summer"
"2821",1989,6,"Lower San Joaquin River",12047.3824138301,"Summer"
"2822",1989,6,"Mid Suisun Bay",3784.70936846213,"Summer"
"2823",1989,6,"Middle Sacramento River",101.53591,"Summer"
"2824",1989,6,"Mildred Island",20573.0437492884,"Summer"
"2825",1989,6,"Sacramento River near Rio Vista",18840.6134140928,"Summer"
"2826",1989,6,"San Joaquin River at Prisoners Pt",17183.8475586292,"Summer"
"2827",1989,6,"San Joaquin River at Twitchell Island",11969.5404452397,"Summer"
"2828",1989,6,"San Joaquin River near Stockton",21619.9790840956,"Summer"
"2829",1989,6,"Suisun Marsh",62078.7666578044,"Summer"
"2830",1989,6,"Victoria Canal",8317.8375480802,"Summer"
"2831",1989,6,"West Suisun Bay",2899.56861807629,"Summer"
"2832",1989,7,"Confluence",8113.27719253661,"Summer"
"2833",1989,7,"Disappointment Slough",1573.56376,"Summer"
"2834",1989,7,"Franks Tract",7666.5567,"Summer"
"2835",1989,7,"Grizzly Bay",740.752612311936,"Summer"
"2836",1989,7,"Holland Cut",3792.05348,"Summer"
"2837",1989,7,"Honker Bay",7550.86193473546,"Summer"
"2838",1989,7,"Lower Mokelumne River",174.789434193038,"Summer"
"2839",1989,7,"Lower Sacramento River",8151.21262068636,"Summer"
"2840",1989,7,"Lower San Joaquin River",13898.2777530543,"Summer"
"2841",1989,7,"Mid Suisun Bay",5110.66126069165,"Summer"
"2842",1989,7,"Middle Sacramento River",68.79814,"Summer"
"2843",1989,7,"Mildred Island",6869.56452,"Summer"
"2844",1989,7,"Sacramento River near Rio Vista",7279.78101351334,"Summer"
"2845",1989,7,"San Joaquin River at Prisoners Pt",5134.08204778842,"Summer"
"2846",1989,7,"San Joaquin River at Twitchell Island",7639.40269178163,"Summer"
"2847",1989,7,"San Joaquin River near Stockton",23174.4605746358,"Summer"
"2848",1989,7,"Suisun Marsh",60288.0289839304,"Summer"
"2849",1989,7,"Victoria Canal",8666.07162,"Summer"
"2850",1989,7,"West Suisun Bay",2906.55337380986,"Summer"
"2851",1989,8,"Confluence",11477.4305352927,"Summer"
"2852",1989,8,"Disappointment Slough",4255.3678,"Summer"
"2853",1989,8,"Franks Tract",10729.8265635729,"Summer"
"2854",1989,8,"Grizzly Bay",1077.8678775389,"Summer"
"2855",1989,8,"Holland Cut",1787.90149,"Summer"
"2856",1989,8,"Honker Bay",11664.6069361859,"Summer"
"2857",1989,8,"Lower Mokelumne River",109.2863825,"Summer"
"2858",1989,8,"Lower Sacramento River",19066.8872471761,"Summer"
"2859",1989,8,"Lower San Joaquin River",16644.9235016055,"Summer"
"2860",1989,8,"Mid Suisun Bay",3481.24030799476,"Summer"
"2861",1989,8,"Middle Sacramento River",273.069245,"Summer"
"2862",1989,8,"Mildred Island",1758.52834,"Summer"
"2863",1989,8,"Sacramento River near Rio Vista",8873.09060990312,"Summer"
"2864",1989,8,"San Joaquin River at Prisoners Pt",6078.45221230498,"Summer"
"2865",1989,8,"San Joaquin River at Twitchell Island",9930.07167263911,"Summer"
"2866",1989,8,"San Joaquin River near Stockton",8147.8690635017,"Summer"
"2867",1989,8,"Suisun Marsh",41900.1007000309,"Summer"
"2868",1989,8,"Victoria Canal",6126.769975,"Summer"
"2869",1989,8,"West Suisun Bay",2935.56493496316,"Summer"
"2870",1989,9,"Confluence",6653.49348656874,"Fall"
"2871",1989,9,"Disappointment Slough",8696.7927,"Fall"
"2872",1989,9,"Franks Tract",9664.07266166634,"Fall"
"2873",1989,9,"Grizzly Bay",1520.98626107323,"Fall"
"2874",1989,9,"Holland Cut",6407.47701,"Fall"
"2875",1989,9,"Honker Bay",6640.01407811017,"Fall"
"2876",1989,9,"Lower Mokelumne River",648.74752,"Fall"
"2877",1989,9,"Lower Sacramento River",13550.2397471329,"Fall"
"2878",1989,9,"Lower San Joaquin River",14573.4075828269,"Fall"
"2879",1989,9,"Mid Suisun Bay",1838.52815641984,"Fall"
"2880",1989,9,"Middle Sacramento River",96.91309,"Fall"
"2881",1989,9,"Mildred Island",6771.352655,"Fall"
"2882",1989,9,"Sacramento River near Rio Vista",12671.9608692139,"Fall"
"2883",1989,9,"San Joaquin River at Prisoners Pt",4907.68537,"Fall"
"2884",1989,9,"San Joaquin River at Twitchell Island",10315.2973210135,"Fall"
"2885",1989,9,"San Joaquin River near Stockton",9186.52282770356,"Fall"
"2886",1989,9,"Suisun Marsh",25683.0436477156,"Fall"
"2887",1989,9,"Victoria Canal",5865.8715,"Fall"
"2888",1989,9,"West Suisun Bay",851.935996212357,"Fall"
"2889",1989,10,"Confluence",4298.15473125522,"Fall"
"2890",1989,10,"Disappointment Slough",7595.40576,"Fall"
"2891",1989,10,"Franks Tract",2151.327115,"Fall"
"2892",1989,10,"Grizzly Bay",765.954083491798,"Fall"
"2893",1989,10,"Holland Cut",865.451605,"Fall"
"2894",1989,10,"Honker Bay",2134.65062519154,"Fall"
"2895",1989,10,"Lower Mokelumne River",589.192225,"Fall"
"2896",1989,10,"Lower Sacramento River",8458.34154294324,"Fall"
"2897",1989,10,"Lower San Joaquin River",6387.07467037016,"Fall"
"2898",1989,10,"Mid Suisun Bay",799.453283027837,"Fall"
"2899",1989,10,"Middle Sacramento River",186.32408,"Fall"
"2900",1989,10,"Mildred Island",5464.53266,"Fall"
"2901",1989,10,"Sacramento River near Rio Vista",7437.94103884399,"Fall"
"2902",1989,10,"San Joaquin River at Prisoners Pt",3012.84585484206,"Fall"
"2903",1989,10,"San Joaquin River at Twitchell Island",4230.50186754937,"Fall"
"2904",1989,10,"San Joaquin River near Stockton",19086.5201397798,"Fall"
"2905",1989,10,"Suisun Marsh",21289.6668415259,"Fall"
"2906",1989,10,"Victoria Canal",24589.28195,"Fall"
"2907",1989,10,"West Suisun Bay",440.379028139906,"Fall"
"2908",1989,11,"Confluence",1366.42669648642,"Fall"
"2909",1989,11,"Disappointment Slough",10858.47733,"Fall"
"2910",1989,11,"Franks Tract",374.3404,"Fall"
"2911",1989,11,"Grizzly Bay",444.85304980842,"Fall"
"2912",1989,11,"Holland Cut",65.68545,"Fall"
"2913",1989,11,"Honker Bay",398.887111628816,"Fall"
"2914",1989,11,"Lower Sacramento River",2670.69263127252,"Fall"
"2915",1989,11,"Lower San Joaquin River",1411.03282394429,"Fall"
"2916",1989,11,"Mid Suisun Bay",242.316536046768,"Fall"
"2917",1989,11,"Mildred Island",869.992717531968,"Fall"
"2918",1989,11,"Sacramento River near Rio Vista",1245.27831996212,"Fall"
"2919",1989,11,"San Joaquin River at Prisoners Pt",443.497044479526,"Fall"
"2920",1989,11,"San Joaquin River at Twitchell Island",409.2752375,"Fall"
"2921",1989,11,"San Joaquin River near Stockton",688.976674515582,"Fall"
"2922",1989,11,"Suisun Marsh",18847.0184124147,"Fall"
"2923",1989,11,"Victoria Canal",350.46956,"Fall"
"2924",1989,11,"West Suisun Bay",213.482115247838,"Fall"
"2925",1990,3,"Confluence",246.652562199343,"Spring"
"2926",1990,3,"Disappointment Slough",417.21944,"Spring"
"2927",1990,3,"Franks Tract",121.55051,"Spring"
"2928",1990,3,"Grizzly Bay",376.09104583075,"Spring"
"2929",1990,3,"Holland Cut",54.72335,"Spring"
"2930",1990,3,"Honker Bay",164.800367118606,"Spring"
"2931",1990,3,"Lower Mokelumne River",564.908322415871,"Spring"
"2932",1990,3,"Lower Sacramento River",1064.72623422258,"Spring"
"2933",1990,3,"Lower San Joaquin River",161.128159393664,"Spring"
"2934",1990,3,"Mid Suisun Bay",805.341548325775,"Spring"
"2935",1990,3,"Middle Sacramento River",119.474,"Spring"
"2936",1990,3,"Mildred Island",210.49024,"Spring"
"2937",1990,3,"Sacramento River near Rio Vista",485.435841646639,"Spring"
"2938",1990,3,"San Joaquin River at Prisoners Pt",48.2798033708228,"Spring"
"2939",1990,3,"San Joaquin River at Twitchell Island",110.998895509513,"Spring"
"2940",1990,3,"San Joaquin River near Stockton",8395.75934954715,"Spring"
"2941",1990,3,"Suisun Marsh",20018.5710380929,"Spring"
"2942",1990,3,"Victoria Canal",172.32151,"Spring"
"2943",1990,3,"West Suisun Bay",233.782324980626,"Spring"
"2944",1990,4,"Confluence",702.437010445306,"Spring"
"2945",1990,4,"Disappointment Slough",15062.25201,"Spring"
"2946",1990,4,"Franks Tract",1187.21348996808,"Spring"
"2947",1990,4,"Grizzly Bay",4.74231356961251,"Spring"
"2948",1990,4,"Holland Cut",1623.83926657405,"Spring"
"2949",1990,4,"Honker Bay",56.8475689848833,"Spring"
"2950",1990,4,"Lower Mokelumne River",1777.817,"Spring"
"2951",1990,4,"Lower Sacramento River",798.984021655438,"Spring"
"2952",1990,4,"Lower San Joaquin River",996.607168624744,"Spring"
"2953",1990,4,"Mid Suisun Bay",672.29978034502,"Spring"
"2954",1990,4,"Middle Sacramento River",337.542,"Spring"
"2955",1990,4,"Mildred Island",3523.59166766637,"Spring"
"2956",1990,4,"Sacramento River near Rio Vista",2428.27834088597,"Spring"
"2957",1990,4,"San Joaquin River at Prisoners Pt",1042.57380811928,"Spring"
"2958",1990,4,"San Joaquin River at Twitchell Island",776.080415010937,"Spring"
"2959",1990,4,"San Joaquin River near Stockton",19069.6876731356,"Spring"
"2960",1990,4,"Suisun Marsh",31305.0852427807,"Spring"
"2961",1990,4,"Victoria Canal",2836.7616373423,"Spring"
"2962",1990,4,"West Suisun Bay",395.721736524632,"Spring"
"2963",1990,5,"Confluence",3210.7123284458,"Spring"
"2964",1990,5,"Disappointment Slough",15785.7487064302,"Spring"
"2965",1990,5,"Franks Tract",9397.79887580973,"Spring"
"2966",1990,5,"Grizzly Bay",289.051085317405,"Spring"
"2967",1990,5,"Holland Cut",8427.05039418622,"Spring"
"2968",1990,5,"Honker Bay",693.093255090265,"Spring"
"2969",1990,5,"Lower Mokelumne River",5273.33836468864,"Spring"
"2970",1990,5,"Lower Sacramento River",6041.98196673119,"Spring"
"2971",1990,5,"Lower San Joaquin River",6493.61180565346,"Spring"
"2972",1990,5,"Mid Suisun Bay",1713.46400856617,"Spring"
"2973",1990,5,"Middle Sacramento River",534.60848,"Spring"
"2974",1990,5,"Mildred Island",14496.0620357201,"Spring"
"2975",1990,5,"Sacramento River near Rio Vista",8371.83659083765,"Spring"
"2976",1990,5,"San Joaquin River at Prisoners Pt",9597.1870279073,"Spring"
"2977",1990,5,"San Joaquin River at Twitchell Island",5629.44379620216,"Spring"
"2978",1990,5,"San Joaquin River near Stockton",29897.353447176,"Spring"
"2979",1990,5,"Suisun Marsh",14084.3442468889,"Spring"
"2980",1990,5,"Victoria Canal",5586.09651165013,"Spring"
"2981",1990,5,"West Suisun Bay",1563.56310085025,"Spring"
"2982",1990,6,"Confluence",4956.33030532371,"Summer"
"2983",1990,6,"Disappointment Slough",27729.8011266277,"Summer"
"2984",1990,6,"Franks Tract",14745.3193385616,"Summer"
"2985",1990,6,"Grizzly Bay",2917.22131995332,"Summer"
"2986",1990,6,"Holland Cut",9156.99177352779,"Summer"
"2987",1990,6,"Honker Bay",2827.48392106887,"Summer"
"2988",1990,6,"Lower Mokelumne River",5603.05110479561,"Summer"
"2989",1990,6,"Lower Sacramento River",7956.73100527582,"Summer"
"2990",1990,6,"Lower San Joaquin River",16248.9910907892,"Summer"
"2991",1990,6,"Mid Suisun Bay",1539.41671430144,"Summer"
"2992",1990,6,"Middle Sacramento River",265.23366,"Summer"
"2993",1990,6,"Mildred Island",15254.64496,"Summer"
"2994",1990,6,"Sacramento River near Rio Vista",8973.98497047917,"Summer"
"2995",1990,6,"San Joaquin River at Prisoners Pt",7610.08398491987,"Summer"
"2996",1990,6,"San Joaquin River at Twitchell Island",13632.0638774599,"Summer"
"2997",1990,6,"San Joaquin River near Stockton",21855.6968835238,"Summer"
"2998",1990,6,"Suisun Marsh",25686.5709478135,"Summer"
"2999",1990,6,"Victoria Canal",13759.641967618,"Summer"
"3000",1990,6,"West Suisun Bay",1631.38617342566,"Summer"
"3001",1990,7,"Confluence",6165.42624614722,"Summer"
"3002",1990,7,"Disappointment Slough",12821.0661631036,"Summer"
"3003",1990,7,"Franks Tract",10781.37759,"Summer"
"3004",1990,7,"Grizzly Bay",377.705271862017,"Summer"
"3005",1990,7,"Holland Cut",15540.8182479779,"Summer"
"3006",1990,7,"Honker Bay",3562.76918319416,"Summer"
"3007",1990,7,"Lower Mokelumne River",1265.71107799013,"Summer"
"3008",1990,7,"Lower Sacramento River",10261.7691733679,"Summer"
"3009",1990,7,"Lower San Joaquin River",18783.0469133793,"Summer"
"3010",1990,7,"Mid Suisun Bay",2400.82559083241,"Summer"
"3011",1990,7,"Middle Sacramento River",161.97364,"Summer"
"3012",1990,7,"Mildred Island",9982.94128,"Summer"
"3013",1990,7,"Sacramento River near Rio Vista",16348.3374075029,"Summer"
"3014",1990,7,"San Joaquin River at Prisoners Pt",13081.7406204966,"Summer"
"3015",1990,7,"San Joaquin River at Twitchell Island",14496.9245620697,"Summer"
"3016",1990,7,"San Joaquin River near Stockton",14074.743075047,"Summer"
"3017",1990,7,"Suisun Marsh",22796.8291517679,"Summer"
"3018",1990,7,"Victoria Canal",10078.026475,"Summer"
"3019",1990,7,"West Suisun Bay",1351.95540660929,"Summer"
"3020",1990,8,"Confluence",7676.2377832261,"Summer"
"3021",1990,8,"Disappointment Slough",17561.06253,"Summer"
"3022",1990,8,"Franks Tract",8202.32949,"Summer"
"3023",1990,8,"Grizzly Bay",1213.87671676872,"Summer"
"3024",1990,8,"Holland Cut",4301.595525,"Summer"
"3025",1990,8,"Honker Bay",2540.23033070816,"Summer"
"3026",1990,8,"Lower Mokelumne River",785.54789,"Summer"
"3027",1990,8,"Lower Sacramento River",15368.0817176866,"Summer"
"3028",1990,8,"Lower San Joaquin River",15686.1844833544,"Summer"
"3029",1990,8,"Mid Suisun Bay",453.830049811021,"Summer"
"3030",1990,8,"Middle Sacramento River",113.2407,"Summer"
"3031",1990,8,"Mildred Island",6879.67524,"Summer"
"3032",1990,8,"Sacramento River near Rio Vista",17026.5963746686,"Summer"
"3033",1990,8,"San Joaquin River at Prisoners Pt",9507.75811200146,"Summer"
"3034",1990,8,"San Joaquin River at Twitchell Island",14311.8801253499,"Summer"
"3035",1990,8,"San Joaquin River near Stockton",12950.87816,"Summer"
"3036",1990,8,"Suisun Marsh",8694.45251958252,"Summer"
"3037",1990,8,"Victoria Canal",8291.261965,"Summer"
"3038",1990,8,"West Suisun Bay",881.450462493598,"Summer"
"3039",1990,9,"Confluence",7791.98079096556,"Fall"
"3040",1990,9,"Disappointment Slough",14496.0379,"Fall"
"3041",1990,9,"Franks Tract",11203.9394364555,"Fall"
"3042",1990,9,"Grizzly Bay",1270.62016337047,"Fall"
"3043",1990,9,"Holland Cut",5687.95559,"Fall"
"3044",1990,9,"Honker Bay",3407.40664764877,"Fall"
"3045",1990,9,"Lower Mokelumne River",2370.588985,"Fall"
"3046",1990,9,"Lower Sacramento River",16597.4189274635,"Fall"
"3047",1990,9,"Lower San Joaquin River",11723.9765798536,"Fall"
"3048",1990,9,"Mid Suisun Bay",1468.79421410997,"Fall"
"3049",1990,9,"Middle Sacramento River",152.49537,"Fall"
"3050",1990,9,"Mildred Island",9696.42239494618,"Fall"
"3051",1990,9,"Sacramento River near Rio Vista",16024.9752254651,"Fall"
"3052",1990,9,"San Joaquin River at Prisoners Pt",5560.046995,"Fall"
"3053",1990,9,"San Joaquin River at Twitchell Island",9538.44799327025,"Fall"
"3054",1990,9,"San Joaquin River near Stockton",21543.033985,"Fall"
"3055",1990,9,"Suisun Marsh",18866.9404150791,"Fall"
"3056",1990,9,"Victoria Canal",7130.04202,"Fall"
"3057",1990,9,"West Suisun Bay",925.551445824382,"Fall"
"3058",1990,10,"Confluence",4833.58883280613,"Fall"
"3059",1990,10,"Disappointment Slough",8757.199935,"Fall"
"3060",1990,10,"Franks Tract",5411.04416,"Fall"
"3061",1990,10,"Grizzly Bay",700.735325,"Fall"
"3062",1990,10,"Holland Cut",5022.55445,"Fall"
"3063",1990,10,"Honker Bay",2978.50125992462,"Fall"
"3064",1990,10,"Lower Cache Slough",8213.86521,"Fall"
"3065",1990,10,"Lower Mokelumne River",1157.9402125,"Fall"
"3066",1990,10,"Lower Sacramento River",8866.78153053993,"Fall"
"3067",1990,10,"Lower San Joaquin River",7998.84714580364,"Fall"
"3068",1990,10,"Mid Suisun Bay",1481.57131328542,"Fall"
"3069",1990,10,"Middle Sacramento River",310.78102,"Fall"
"3070",1990,10,"Mildred Island",6736.954525,"Fall"
"3071",1990,10,"Sacramento River near Rio Vista",13688.4269309593,"Fall"
"3072",1990,10,"San Joaquin River at Prisoners Pt",8958.55779,"Fall"
"3073",1990,10,"San Joaquin River at Twitchell Island",8752.46362428955,"Fall"
"3074",1990,10,"San Joaquin River near Stockton",24452.731715,"Fall"
"3075",1990,10,"Suisun Marsh",14947.5457077025,"Fall"
"3076",1990,10,"Victoria Canal",5428.573295,"Fall"
"3077",1990,10,"West Suisun Bay",799.696995804509,"Fall"
"3078",1990,11,"Confluence",2068.52269255377,"Fall"
"3079",1990,11,"Disappointment Slough",5489.48139,"Fall"
"3080",1990,11,"Franks Tract",2855.43846,"Fall"
"3081",1990,11,"Grizzly Bay",832.41526,"Fall"
"3082",1990,11,"Holland Cut",3592.88315,"Fall"
"3083",1990,11,"Honker Bay",2801.38260258012,"Fall"
"3084",1990,11,"Lower Sacramento River",8702.51264974418,"Fall"
"3085",1990,11,"Lower San Joaquin River",7048.79234874324,"Fall"
"3086",1990,11,"Mid Suisun Bay",945.080926127525,"Fall"
"3087",1990,11,"Mildred Island",7189.68844,"Fall"
"3088",1990,11,"Sacramento River near Rio Vista",10087.3117085212,"Fall"
"3089",1990,11,"San Joaquin River at Prisoners Pt",5339.074765,"Fall"
"3090",1990,11,"San Joaquin River at Twitchell Island",6422.23246543107,"Fall"
"3091",1990,11,"San Joaquin River near Stockton",4278.18908,"Fall"
"3092",1990,11,"Suisun Marsh",9098.28559438083,"Fall"
"3093",1990,11,"Victoria Canal",4181.58479,"Fall"
"3094",1990,11,"West Suisun Bay",739.141411382855,"Fall"
"3095",1991,3,"Confluence",474.251695016169,"Spring"
"3096",1991,3,"Honker Bay",456.159458575046,"Spring"
"3097",1991,3,"Mid Suisun Bay",648.850842671959,"Spring"
"3098",1991,3,"Suisun Marsh",6878.68747789538,"Spring"
"3099",1991,4,"Confluence",1054.63825381275,"Spring"
"3100",1991,4,"Disappointment Slough",456.628830079878,"Spring"
"3101",1991,4,"Franks Tract",161.80746,"Spring"
"3102",1991,4,"Grizzly Bay",795.388321475006,"Spring"
"3103",1991,4,"Holland Cut",256.282000072912,"Spring"
"3104",1991,4,"Honker Bay",1074.93261997595,"Spring"
"3105",1991,4,"Lower Mokelumne River",1422.52483013941,"Spring"
"3106",1991,4,"Lower Sacramento River",1422.58688767771,"Spring"
"3107",1991,4,"Lower San Joaquin River",257.308396991141,"Spring"
"3108",1991,4,"Mid Suisun Bay",2127.1815109532,"Spring"
"3109",1991,4,"Middle Sacramento River",1054.40201065907,"Spring"
"3110",1991,4,"Mildred Island",3916.09067540825,"Spring"
"3111",1991,4,"Sacramento River near Rio Vista",1138.73208114121,"Spring"
"3112",1991,4,"San Joaquin River at Prisoners Pt",735.11305907109,"Spring"
"3113",1991,4,"San Joaquin River at Twitchell Island",197.470904790756,"Spring"
"3114",1991,4,"San Joaquin River near Stockton",3230.5469296945,"Spring"
"3115",1991,4,"Suisun Marsh",23927.6901497094,"Spring"
"3116",1991,4,"Victoria Canal",2052.14615768097,"Spring"
"3117",1991,4,"West Suisun Bay",4330.22461821291,"Spring"
"3118",1991,5,"Confluence",2047.75718972875,"Spring"
"3119",1991,5,"Disappointment Slough",20623.5397282632,"Spring"
"3120",1991,5,"Franks Tract",2102.41793150327,"Spring"
"3121",1991,5,"Grizzly Bay",1024.72475841235,"Spring"
"3122",1991,5,"Holland Cut",4583.56445066648,"Spring"
"3123",1991,5,"Honker Bay",1698.45406086977,"Spring"
"3124",1991,5,"Lower Mokelumne River",2609.7833175,"Spring"
"3125",1991,5,"Lower Sacramento River",2482.81983136204,"Spring"
"3126",1991,5,"Lower San Joaquin River",2036.36800842176,"Spring"
"3127",1991,5,"Mid Suisun Bay",2427.01298695976,"Spring"
"3128",1991,5,"Middle Sacramento River",503.524584742051,"Spring"
"3129",1991,5,"Mildred Island",20351.1803944489,"Spring"
"3130",1991,5,"Sacramento River near Rio Vista",3234.13188941789,"Spring"
"3131",1991,5,"San Joaquin River at Prisoners Pt",2242.43983373184,"Spring"
"3132",1991,5,"San Joaquin River at Twitchell Island",790.012014445243,"Spring"
"3133",1991,5,"San Joaquin River near Stockton",16335.2250754897,"Spring"
"3134",1991,5,"Suisun Marsh",43977.4380375581,"Spring"
"3135",1991,5,"Victoria Canal",6120.90350562536,"Spring"
"3136",1991,5,"West Suisun Bay",2780.05026882118,"Spring"
"3137",1991,6,"Confluence",4419.85730854056,"Summer"
"3138",1991,6,"Disappointment Slough",28459.6982032045,"Summer"
"3139",1991,6,"Franks Tract",11484.6004210059,"Summer"
"3140",1991,6,"Grizzly Bay",1240.12503011164,"Summer"
"3141",1991,6,"Holland Cut",19767.5482879163,"Summer"
"3142",1991,6,"Honker Bay",1515.33018268911,"Summer"
"3143",1991,6,"Liberty Island",11043.0285381275,"Summer"
"3144",1991,6,"Lower Cache Slough",15558.3017295776,"Summer"
"3145",1991,6,"Lower Mokelumne River",9325.15636008599,"Summer"
"3146",1991,6,"Lower Sacramento River",7127.88011300945,"Summer"
"3147",1991,6,"Lower San Joaquin River",10937.4939996199,"Summer"
"3148",1991,6,"Mid Suisun Bay",2622.88021527433,"Summer"
"3149",1991,6,"Middle Sacramento River",629.324241297134,"Summer"
"3150",1991,6,"Mildred Island",33621.2052347986,"Summer"
"3151",1991,6,"Sacramento River near Rio Vista",9574.93861335197,"Summer"
"3152",1991,6,"San Joaquin River at Prisoners Pt",19340.9932626681,"Summer"
"3153",1991,6,"San Joaquin River at Twitchell Island",10992.6395983782,"Summer"
"3154",1991,6,"San Joaquin River near Stockton",20800.6850853254,"Summer"
"3155",1991,6,"Suisun Marsh",33919.6996276001,"Summer"
"3156",1991,6,"Victoria Canal",15929.1306296169,"Summer"
"3157",1991,6,"West Suisun Bay",1862.48457276184,"Summer"
"3158",1991,7,"Confluence",6094.26466855859,"Summer"
"3159",1991,7,"Disappointment Slough",12178.2124008834,"Summer"
"3160",1991,7,"Franks Tract",9574.64453467001,"Summer"
"3161",1991,7,"Holland Cut",10416.866,"Summer"
"3162",1991,7,"Honker Bay",2516.70298126542,"Summer"
"3163",1991,7,"Lower Mokelumne River",1298.96902,"Summer"
"3164",1991,7,"Lower Sacramento River",11071.6172804866,"Summer"
"3165",1991,7,"Lower San Joaquin River",10959.1806507567,"Summer"
"3166",1991,7,"Mid Suisun Bay",2616.54325597305,"Summer"
"3167",1991,7,"Middle Sacramento River",209.55408,"Summer"
"3168",1991,7,"Mildred Island",19018.32545,"Summer"
"3169",1991,7,"Sacramento River near Rio Vista",9355.74201606791,"Summer"
"3170",1991,7,"San Joaquin River at Prisoners Pt",13590.7547931652,"Summer"
"3171",1991,7,"San Joaquin River at Twitchell Island",11587.0616138469,"Summer"
"3172",1991,7,"San Joaquin River near Stockton",29417.5806551788,"Summer"
"3173",1991,7,"Suisun Marsh",36838.8327068115,"Summer"
"3174",1991,7,"Victoria Canal",11986.7096821751,"Summer"
